url,path,status,sha256,product_name,source_page
https://www.apple.com/environment/pdf/products/displays/Apple_Studio_Display_PER_March2022.pdf,data\pdfs\apple\view-pdf_f675c3b1.pdf,200,f675c3b12d4a559147116f14619a67e5e29c9d2980249d29efcc6c087d69b1f4,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/desktops/Pro_Display_XDR_PER_Dec2019.pdf,data\pdfs\apple\view-pdf_7937a444.pdf,200,7937a444760fb8a776696bccf76668f32c7b5d7062c4eba30e28960508bbd5e9,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/vision-pro/Apple_Vision_Pro_PER_Feb2024.pdf,data\pdfs\apple\view-pdf_f997ff94.pdf,200,f997ff949ccfb43a772b740f6d022ffa695b0063e10122890efdc05d09cfbcb0,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/homepod/HomePod_PER_Jan2023.pdf,data\pdfs\apple\view-pdf_9454c1a2.pdf,200,9454c1a26d4a4db55a8fe8aa1392bffac8a333baba84bc4f0de219f0f4d7a423,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/homepod/HomePod_mini_PER_Oct2020.pdf,data\pdfs\apple\view-pdf_29827628.pdf,200,29827628d8580b6aa82108279a2b0f999b9e4ef9bc864560dd96955fd89d6e7a,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/appletv/Apple_TV_4K_PER_Oct2022.pdf,data\pdfs\apple\view-pdf_ac97f266.pdf,200,ac97f26613de0574ea9fbeafc52aa0552e6527b778f5e078ad86e0512a948fc5,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipod/iPodtouch_PER_may2019.pdf,data\pdfs\apple\view-pdf_ed56f55a.pdf,200,ed56f55a847e7e4311788066b985bb6f76be485dcad65f8dfc71e7cd0b0feb75,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_16_Pro_and_iPhone_16_Pro_Max_PER_Sept2024.pdf,data\pdfs\apple\view-pdf_1dfd0f77.pdf,200,1dfd0f77638e5346bb31dfe878a63456b63522888378fd3e8aa239c58ff28f92,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_15_and_iPhone_15_Plus_PER_Sept2023.pdf,data\pdfs\apple\view-pdf_119d937c.pdf,200,119d937c96d9bf596d870fa9d3822911de0c9405b4a77fa3dfc90ee4cd7c402b,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_15_Pro_and_iPhone_15_Pro_Max_Sept2023.pdf,data\pdfs\apple\view-pdf_a959c5b6.pdf,200,a959c5b6148cb9e2d4b4e1c76a0d9a73160dcabae2d36bdfc75b5ab7b448df10,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_14_Pro_Max_PER_Sept2022.pdf,data\pdfs\apple\view-pdf_a173d079.pdf,200,a173d079dec699ba48998f338e965b915161fb6a622a4f613ede1226dab3979d,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_14_Pro_PER_Sept2022.pdf,data\pdfs\apple\view-pdf_adf053a2.pdf,200,adf053a2ca7119c6336cb7b491ca1ccf4e49db3374b03563c562690417d9844a,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_14_and_iPhone_14_Plus_PER_Sept2022.pdf,data\pdfs\apple\view-pdf_d5df0e2c.pdf,200,d5df0e2cedb5f09e2cfa4cb2653453633afc976e41a19f15f68d2c5960d239d3,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_13_Pro_Max_PER_Sept2021.pdf,data\pdfs\apple\view-pdf_1d372cf5.pdf,200,1d372cf5378a7b7828586261de9dd4d92520942d21b85f552779cdf5370a2064,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_13_Pro_PER_Sept2021.pdf,data\pdfs\apple\view-pdf_a135c9c4.pdf,200,a135c9c4e7294daeb46380dc16b67d42aef53db1efc205a9fb8bd14ac032ead1,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_13_PER_Sept2021.pdf,data\pdfs\apple\view-pdf_04a68be8.pdf,200,04a68be89c4c82660713e1b2d8a400f0036d7ca923a1d3c5c658b517a9b1f3a4,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_13_mini_PER_Sept2021.pdf,data\pdfs\apple\view-pdf_bfb36c58.pdf,200,bfb36c58b3bca9f7158c1aebb4931435a3dfa77948fe20d0e1000bf3839604bc,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_SE_PER_March2022.pdf,data\pdfs\apple\view-pdf_f31c96a8.pdf,200,f31c96a81a62d636eae1b17d016b525642f6b483dfec25d450e4a2230eefc175,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_SE_PER_April2020.pdf,data\pdfs\apple\view-pdf_f5e11824.pdf,200,f5e11824de1ea904fcc1d2d9a5e4f7c4c9ef99122e4734a384e85bb8896533ce,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_12_Pro_Max_PER_Oct2020.pdf,data\pdfs\apple\view-pdf_5083a1c4.pdf,200,5083a1c4dc1c7f873706c367cf996821f6403f28b372906b85121cc60ff50c66,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_12_Pro_PER_Oct2020.pdf,data\pdfs\apple\view-pdf_9046d478.pdf,200,9046d478fd63d949aa3371413257fee88f6b98ed72bd1c83c5c0c0aa018a1988,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_12_PER_Oct2020.pdf,data\pdfs\apple\view-pdf_79c44d99.pdf,200,79c44d99ea4217b798a98b01fe6cf921beae5d4f21ea70d826a4704b2f351234,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_12_mini_PER_Oct2020.pdf,data\pdfs\apple\view-pdf_5b4e93c5.pdf,200,5b4e93c5bc1ef1747b52e44e47eb65eedf6b3bfcd79a3aa66032b2b018794bcf,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_11_Pro_Max_PER_sept2019.pdf,data\pdfs\apple\view-2019-pdf_9a79cfe2.pdf,200,9a79cfe280c54b244fe7fab935eeca7626d6f2f7c3eee74522dd9842dcfdee40,View (2019 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_11_Pro_PER_sept2019.pdf,data\pdfs\apple\view-2019-pdf_cfa7b6b0.pdf,200,cfa7b6b09bccbca4bceed8ee6ee85a41241b506317713765da9ec745cc4f881b,View (2019 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_11_PER_sept2019.pdf,data\pdfs\apple\view-pdf_5fc5037a.pdf,200,5fc5037a4234ce86797f58e767864b9a1909579f0adf5d0d97343b6f038d760c,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_XS_Max_PER_sept2018.pdf,data\pdfs\apple\view-2018-pdf_99dafc79.pdf,200,99dafc792d9de8fdb95fbb263910e63dca63a4057bd0e99e2ef75f543302c796,View (2018 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_XS_PER_sept2018.pdf,data\pdfs\apple\view-2018-pdf_79707791.pdf,200,79707791b891b6b1015e73bf6ae8b957b10cbb412c452482dcefecdc54a7f75f,View (2018 PDF),https://www.apple.com/environment/reports/
